Gene stable ID,db7a781d-67d2-4859-a6f5-c167cd64d149
ENSG00000072110,51047
ENSG00000072121,2746
ENSG00000072133,317
ENSG00000072134,2547
ENSG00000072135,4953
ENSG00000072163,2498
ENSG00000072182,5
ENSG00000072195,406
ENSG00000072201,1779
ENSG00000072210,6194
ENSG00000072274,7268
ENSG00000072310,33520
ENSG00000072315,3
ENSG00000072364,14242
ENSG00000072401,1635
ENSG00000072415,3280
ENSG00000072422,2404
ENSG00000072501,7993
ENSG00000072506,3052
ENSG00000072518,5011
ENSG00000072571,600
ENSG00000072609,1594
ENSG00000072657,0
ENSG00000072682,8332
ENSG00000072694,3231
ENSG00000072736,1936
ENSG00000072756,1403
ENSG00000072778,11913
ENSG00000072786,3238
ENSG00000072803,4891
ENSG00000072818,461
ENSG00000072832,1294
ENSG00000072840,5522
ENSG00000072849,3616
ENSG00000072858,1866
ENSG00000072864,3135
ENSG00000072952,4758
ENSG00000072954,206
ENSG00000072958,3584
ENSG00000073008,1512
ENSG00000073050,4472
ENSG00000073060,3114
ENSG00000073067,0
ENSG00000073111,2595
ENSG00000073146,26
ENSG00000073150,48
ENSG00000073169,719
ENSG00000073282,69
ENSG00000073331,2564
ENSG00000073350,4295
ENSG00000073417,1408
ENSG00000073464,139
ENSG00000073536,915
ENSG00000073578,6390
ENSG00000073584,6556
ENSG00000073598,1
ENSG00000073605,155
ENSG00000073614,6500
ENSG00000073670,29
ENSG00000073711,3276
ENSG00000073712,9241
ENSG00000073734,0
ENSG00000073737,78
ENSG00000073754,2
ENSG00000073756,222
ENSG00000073792,1022
ENSG00000073803,2583
ENSG00000073849,5715
ENSG00000073861,22
ENSG00000073905,13
ENSG00000073910,4896
ENSG00000073921,23888
ENSG00000073969,5016
ENSG00000074047,220
ENSG00000074054,5012
ENSG00000074071,4266
ENSG00000074181,19355
ENSG00000074201,6208
ENSG00000074211,59
ENSG00000074219,2906
ENSG00000074266,1677
ENSG00000074276,13
ENSG00000074317,9
ENSG00000074319,5527
ENSG00000074356,3734
ENSG00000074370,2789
ENSG00000074410,29106
ENSG00000074416,7737
ENSG00000074527,19024
ENSG00000074582,977
ENSG00000074590,5766
ENSG00000074603,4200
ENSG00000074621,1250
ENSG00000074657,9777
ENSG00000074660,1156
ENSG00000074695,18275
ENSG00000074696,12561
ENSG00000074706,143
ENSG00000074755,3289
ENSG00000074771,0
ENSG00000074800,90892
ENSG00000074803,12
ENSG00000074842,4602
ENSG00000074855,962
ENSG00000074935,650
ENSG00000074964,2724
ENSG00000074966,39
ENSG00000075035,290
ENSG00000075043,1
ENSG00000075073,51
ENSG00000075089,1967
ENSG00000075131,419
ENSG00000075142,4578
ENSG00000075151,10021
ENSG00000075188,1297
ENSG00000075213,780
ENSG00000075218,244
ENSG00000075223,8698
ENSG00000075234,1095
ENSG00000075239,3910
ENSG00000075240,1867
ENSG00000075275,6127
ENSG00000075290,3
ENSG00000075292,11878
ENSG00000075303,1191
ENSG00000075336,1248
ENSG00000075340,166
ENSG00000075388,0
ENSG00000075391,4629
ENSG00000075399,671
ENSG00000075407,3470
ENSG00000075413,4269
ENSG00000075415,17600
ENSG00000075420,13895
ENSG00000075426,12389
ENSG00000075429,1
ENSG00000075461,7286
ENSG00000075539,4863
ENSG00000075568,6363
ENSG00000075618,10333
ENSG00000075624,613246
ENSG00000075643,747
ENSG00000075651,2190
ENSG00000075673,586
ENSG00000075702,213
ENSG00000075711,5432
ENSG00000075785,25374
ENSG00000075790,5035
ENSG00000075826,181
ENSG00000075856,4647
ENSG00000075884,605
ENSG00000075886,13
ENSG00000075891,31
ENSG00000075914,1934
ENSG00000075945,6841
ENSG00000075975,2458
ENSG00000076003,5132
ENSG00000076043,2364
ENSG00000076053,1484
ENSG00000076067,4607
ENSG00000076108,8619
ENSG00000076201,4676
ENSG00000076242,3258
ENSG00000076248,2900
ENSG00000076258,498
ENSG00000076321,2104
ENSG00000076344,243
ENSG00000076351,426
ENSG00000076356,3959
ENSG00000076382,817
ENSG00000076513,3806
ENSG00000076554,10048
ENSG00000076555,792
ENSG00000076604,2328
ENSG00000076641,1511
ENSG00000076650,921
ENSG00000076662,52
ENSG00000076685,2041
ENSG00000076706,19459
ENSG00000076716,13420
ENSG00000076770,768
ENSG00000076826,968
ENSG00000076864,2141
ENSG00000076924,2517
ENSG00000076928,6057
ENSG00000076944,1743
ENSG00000076984,1718
ENSG00000077009,1
ENSG00000077044,1995
ENSG00000077063,424
ENSG00000077080,0
ENSG00000077092,662
ENSG00000077097,17400
ENSG00000077147,28620
ENSG00000077150,4038
ENSG00000077152,484
ENSG00000077157,2500
ENSG00000077232,12829
ENSG00000077235,9933
ENSG00000077238,7217
ENSG00000077254,6534
ENSG00000077264,185
ENSG00000077274,2
ENSG00000077279,0
ENSG00000077312,2757
ENSG00000077327,3
ENSG00000077348,1269
ENSG00000077380,10750
ENSG00000077420,1417
ENSG00000077454,903
ENSG00000077458,710
ENSG00000077463,762
ENSG00000077498,9
ENSG00000077514,2025
ENSG00000077522,10
ENSG00000077549,25138
ENSG00000077585,2843
ENSG00000077616,55
ENSG00000077684,2532
ENSG00000077713,2151
ENSG00000077721,5503
ENSG00000077782,21516
ENSG00000077800,0
ENSG00000077935,7
ENSG00000077942,43004
ENSG00000077943,377
ENSG00000077984,859
ENSG00000078018,2149
ENSG00000078043,1806
ENSG00000078053,565
ENSG00000078061,4380
ENSG00000078070,1857
ENSG00000078081,230
ENSG00000078098,11314
ENSG00000078114,12593
ENSG00000078124,3442
ENSG00000078140,7416
ENSG00000078142,3671
ENSG00000078177,1587
ENSG00000078237,989
ENSG00000078246,2422
ENSG00000078269,3537
ENSG00000078295,352
ENSG00000078304,9386
ENSG00000078319,420
ENSG00000078328,0
ENSG00000078369,40646
ENSG00000078399,307
ENSG00000078401,1134
ENSG00000078403,2062
ENSG00000078487,355
ENSG00000078549,227
ENSG00000078579,3
ENSG00000078589,58
ENSG00000078596,277
ENSG00000078618,10479
ENSG00000078668,5670
ENSG00000078674,14394
ENSG00000078687,1591
ENSG00000078699,1443
ENSG00000078725,15
ENSG00000078747,5564
ENSG00000078795,4
ENSG00000078804,3127
ENSG00000078808,9989
ENSG00000078814,37
ENSG00000078898,238
ENSG00000078900,161
ENSG00000078902,4031
ENSG00000078967,1670
ENSG00000079101,70
ENSG00000079102,882
ENSG00000079112,13
ENSG00000079134,1344
ENSG00000079150,2332
ENSG00000079156,1020
ENSG00000079215,3304
ENSG00000079246,34217
ENSG00000079257,1677
ENSG00000079263,224
ENSG00000079277,2453
ENSG00000079308,14441
ENSG00000079313,1207
ENSG00000079332,13058
ENSG00000079335,471
ENSG00000079337,497
ENSG00000079385,1976
ENSG00000079387,2359
ENSG00000079393,13
ENSG00000079432,8097
ENSG00000079435,1051
ENSG00000079459,6216
ENSG00000079462,4249
ENSG00000079482,1016
ENSG00000079557,0
ENSG00000079616,3086
ENSG00000079689,0
ENSG00000079691,2175
ENSG00000079739,5088
ENSG00000079785,9474
ENSG00000079805,7068
ENSG00000079819,9665
ENSG00000079841,25
ENSG00000079931,2466
ENSG00000079950,6462
ENSG00000079974,930
ENSG00000079999,3237
ENSG00000080007,52
ENSG00000080031,102
ENSG00000080166,19
ENSG00000080189,3328
ENSG00000080200,1351
ENSG00000080224,9
ENSG00000080293,4
ENSG00000080298,721
ENSG00000080345,6356
ENSG00000080371,5911
ENSG00000080493,285
ENSG00000080503,11124
ENSG00000080511,3
ENSG00000080546,2272
ENSG00000080561,827
ENSG00000080572,7
ENSG00000080573,10581
ENSG00000080603,12475
ENSG00000080608,1897
ENSG00000080618,2
ENSG00000080644,30
ENSG00000080709,126
ENSG00000080802,2192
ENSG00000080815,8747
ENSG00000080819,1094
ENSG00000080822,3795
ENSG00000080823,831
ENSG00000080824,137687
ENSG00000080839,1000
ENSG00000080845,7958
ENSG00000080854,105
ENSG00000080910,0
ENSG00000080947,147
ENSG00000080986,346
ENSG00000081014,1604
ENSG00000081019,2503
ENSG00000081026,8276
ENSG00000081041,70
ENSG00000081051,5
ENSG00000081052,162
ENSG00000081059,617
ENSG00000081087,3249
ENSG00000081138,20
ENSG00000081148,28
ENSG00000081154,9562
ENSG00000081177,3269
ENSG00000081181,160
ENSG00000081189,4578
ENSG00000081237,5233
ENSG00000081248,0
ENSG00000081277,4533
ENSG00000081307,2588
ENSG00000081320,6490
ENSG00000081377,1571
ENSG00000081386,1060
ENSG00000081479,1964
ENSG00000081665,984
ENSG00000081692,694
ENSG00000081721,739
ENSG00000081760,2731
ENSG00000081791,3497
ENSG00000081800,0
ENSG00000081803,4912
ENSG00000081818,573
ENSG00000081842,12
ENSG00000081853,581
ENSG00000081870,1248
ENSG00000081913,1476
ENSG00000081923,8490
ENSG00000081985,33
ENSG00000082014,843
ENSG00000082068,2156
ENSG00000082074,3320
ENSG00000082126,18
ENSG00000082146,643
ENSG00000082153,12035
ENSG00000082175,4898
ENSG00000082196,7382
ENSG00000082212,2612
ENSG00000082213,2496
ENSG00000082258,2571
ENSG00000082269,657
ENSG00000082293,0
ENSG00000082397,2388
ENSG00000082438,5125
ENSG00000082458,3476
ENSG00000082482,1808
ENSG00000082497,3308
ENSG00000082512,2882
ENSG00000082515,1561
ENSG00000082516,2808
ENSG00000082556,3
ENSG00000082641,28193
ENSG00000082684,300
ENSG00000082701,6039
ENSG00000082781,49773
ENSG00000082805,5017
ENSG00000082898,15132
ENSG00000082929,3
ENSG00000082996,5281
ENSG00000083067,8
ENSG00000083093,1794
ENSG00000083097,2063
ENSG00000083099,3167
ENSG00000083123,1454
ENSG00000083168,6399
ENSG00000083223,3563
ENSG00000083290,2151
ENSG00000083307,2954
ENSG00000083312,10563
ENSG00000083444,20498
ENSG00000083454,11
ENSG00000083457,1218
ENSG00000083520,4483
ENSG00000083535,2340
ENSG00000083544,4113
ENSG00000083622,0
ENSG00000083635,864
ENSG00000083642,4493
ENSG00000083720,1537
ENSG00000083750,935
ENSG00000083782,6397
ENSG00000083799,4711
ENSG00000083807,352
ENSG00000083812,674
ENSG00000083814,654
ENSG00000083817,569
ENSG00000083828,769
ENSG00000083838,851
ENSG00000083844,3386
ENSG00000083845,28014
ENSG00000083857,26305
ENSG00000083896,7290
ENSG00000083937,5811
ENSG00000084070,4942
ENSG00000084072,2389
ENSG00000084073,6764
ENSG00000084090,9825
ENSG00000084092,2192
ENSG00000084093,5055
ENSG00000084110,13
ENSG00000084112,6013
ENSG00000084207,11566
ENSG00000084234,34509
ENSG00000084444,1544
ENSG00000084453,0
ENSG00000084463,5014
ENSG00000084623,13408
ENSG00000084628,7
ENSG00000084636,7546
ENSG00000084652,6928
ENSG00000084674,9
ENSG00000084676,5802
ENSG00000084693,1736
ENSG00000084710,391
ENSG00000084731,2637
ENSG00000084733,15677
ENSG00000084734,37
ENSG00000084754,17918
ENSG00000084764,1218
ENSG00000084774,3360
ENSG00000085063,42496
ENSG00000085117,4120
ENSG00000085185,1368
ENSG00000085224,8826
ENSG00000085231,1267
ENSG00000085265,186
ENSG00000085274,1250
ENSG00000085276,1820
ENSG00000085365,6249
ENSG00000085377,3282
ENSG00000085382,803
ENSG00000085415,2547
ENSG00000085433,2217
ENSG00000085449,7178
ENSG00000085465,113
ENSG00000085491,6061
ENSG00000085511,3576
ENSG00000085514,1414
ENSG00000085552,1208
ENSG00000085563,116
ENSG00000085644,2301
ENSG00000085662,4487
ENSG00000085719,12256
ENSG00000085721,5183
ENSG00000085733,17799
ENSG00000085741,165
ENSG00000085760,2513
ENSG00000085788,3789
ENSG00000085831,2651
ENSG00000085832,9427
ENSG00000085840,270
ENSG00000085871,2165
ENSG00000085872,1878
ENSG00000085978,4519
ENSG00000085982,3198
ENSG00000085998,4381
ENSG00000085999,243
ENSG00000086015,3871
ENSG00000086061,22522
ENSG00000086062,25061
ENSG00000086065,6016
ENSG00000086102,3984
ENSG00000086159,5
ENSG00000086189,2029
ENSG00000086200,2659
ENSG00000086205,618
ENSG00000086232,13913
ENSG00000086288,64
ENSG00000086289,3074
ENSG00000086300,1271
ENSG00000086475,3090
ENSG00000086504,3420
ENSG00000086506,0
ENSG00000086544,3576
ENSG00000086548,66652
ENSG00000086570,66
ENSG00000086589,4084
ENSG00000086598,28800
ENSG00000086619,596
ENSG00000086666,7761
ENSG00000086696,11
ENSG00000086712,1815
ENSG00000086717,1426
ENSG00000086730,1795
ENSG00000086758,21988
ENSG00000086827,1471
ENSG00000086848,370
ENSG00000086967,72
ENSG00000086991,5208
ENSG00000087008,2422
ENSG00000087053,3668
ENSG00000087074,4879
ENSG00000087076,498
ENSG00000087077,3705
ENSG00000087085,58
ENSG00000087086,157006
ENSG00000087087,7121
ENSG00000087088,3507
ENSG00000087095,1981
ENSG00000087111,4527
ENSG00000087116,12372
ENSG00000087128,805
ENSG00000087152,5004
ENSG00000087157,1480
ENSG00000087191,9052
ENSG00000087206,1728
ENSG00000087237,219
ENSG00000087245,92746
ENSG00000087250,13
ENSG00000087253,4823
ENSG00000087258,66
ENSG00000087263,3189
ENSG00000087266,2608
ENSG00000087269,3493
ENSG00000087274,21102
ENSG00000087299,704
ENSG00000087301,1339
ENSG00000087302,9905
ENSG00000087303,9991
ENSG00000087338,2541
ENSG00000087365,17244
ENSG00000087448,3801
ENSG00000087460,84373
ENSG00000087470,5608
ENSG00000087494,581
ENSG00000087495,10
ENSG00000087502,5464
ENSG00000087510,2505
ENSG00000087586,507
ENSG00000087589,539
ENSG00000087842,263
ENSG00000087884,1073
ENSG00000087903,1040
ENSG00000087995,1108
ENSG00000088002,759
ENSG00000088035,1041
ENSG00000088038,3794
ENSG00000088053,5
ENSG00000088179,1303
ENSG00000088205,6823
ENSG00000088247,13488
ENSG00000088256,3988
ENSG00000088280,5323
ENSG00000088298,2376
ENSG00000088305,135
ENSG00000088320,152
ENSG00000088325,1796
ENSG00000088340,223
ENSG00000088356,1221
ENSG00000088367,4940
ENSG00000088386,69
ENSG00000088387,7197
ENSG00000088448,4734
ENSG00000088451,1014
ENSG00000088538,79
ENSG00000088543,800
ENSG00000088682,1880
ENSG00000088726,556
ENSG00000088727,581
ENSG00000088756,1398
ENSG00000088766,2736
ENSG00000088782,0
ENSG00000088808,1761
ENSG00000088812,7663
ENSG00000088826,706
ENSG00000088827,2165
ENSG00000088832,18490
ENSG00000088833,5040
ENSG00000088836,571
ENSG00000088854,2084
ENSG00000088876,950
ENSG00000088881,1398
ENSG00000088882,1225
ENSG00000088888,3884
ENSG00000088899,650
ENSG00000088926,0
ENSG00000088930,9161
ENSG00000088970,1011
ENSG00000088986,15632
ENSG00000088992,110
ENSG00000089006,7898
ENSG00000089009,27002
ENSG00000089012,60
ENSG00000089022,2183
ENSG00000089041,1018
ENSG00000089048,1860
ENSG00000089050,2594
ENSG00000089053,6591
ENSG00000089057,1675
ENSG00000089060,2871
ENSG00000089063,8665
ENSG00000089091,488
ENSG00000089094,1922
ENSG00000089101,91
ENSG00000089116,7
ENSG00000089123,975
ENSG00000089127,4636
ENSG00000089154,7566
ENSG00000089157,60707
ENSG00000089159,8242
ENSG00000089163,92
ENSG00000089169,2
ENSG00000089177,3333
ENSG00000089195,1350
ENSG00000089199,10
ENSG00000089220,19608
ENSG00000089225,769
ENSG00000089234,2363
ENSG00000089248,9453
ENSG00000089250,2
ENSG00000089280,25414
ENSG00000089289,5707
ENSG00000089327,7528
ENSG00000089335,2236
ENSG00000089351,3630
ENSG00000089356,12085
ENSG00000089472,7056
ENSG00000089486,1577
ENSG00000089505,116
ENSG00000089558,11
ENSG00000089597,35432
ENSG00000089639,2138
ENSG00000089682,826
ENSG00000089685,848
ENSG00000089692,119
ENSG00000089693,10083
ENSG00000089723,239
ENSG00000089737,14027
ENSG00000089775,844
ENSG00000089818,2684
ENSG00000089820,1553
ENSG00000089847,55
ENSG00000089876,5834
ENSG00000089902,3205
ENSG00000089916,2463
ENSG00000090006,4144
ENSG00000090013,5683
ENSG00000090020,6629
ENSG00000090054,5784
ENSG00000090060,17271
ENSG00000090061,981
ENSG00000090097,1704
ENSG00000090104,5199
ENSG00000090238,3520
ENSG00000090263,2316
ENSG00000090266,3629
ENSG00000090273,8177
ENSG00000090316,3684
ENSG00000090339,4342
ENSG00000090372,5843
ENSG00000090376,1230
ENSG00000090382,12998
ENSG00000090402,0
ENSG00000090432,2904
ENSG00000090447,1096
ENSG00000090470,1523
ENSG00000090487,7848
ENSG00000090512,0
ENSG00000090520,4623
ENSG00000090530,1092
ENSG00000090534,223
ENSG00000090539,1983
ENSG00000090554,162
ENSG00000090565,3452
ENSG00000090581,4356
ENSG00000090612,2411
ENSG00000090615,7074
ENSG00000090621,8626
ENSG00000090659,1248
ENSG00000090661,834
ENSG00000090674,1490
ENSG00000090686,6024
ENSG00000090776,2007
ENSG00000090857,2671
ENSG00000090861,8700
ENSG00000090863,16840
ENSG00000090889,786
ENSG00000090905,4956
ENSG00000090924,3691
ENSG00000090932,4
ENSG00000090971,1423
ENSG00000090975,443
ENSG00000090989,4077
ENSG00000091009,2274
ENSG00000091010,3
ENSG00000091039,7966
ENSG00000091073,1224
ENSG00000091106,359
ENSG00000091127,1412
ENSG00000091128,35
ENSG00000091129,369
ENSG00000091136,42659
ENSG00000091137,36
ENSG00000091138,3
ENSG00000091140,6396
ENSG00000091157,2873
ENSG00000091164,6903
ENSG00000091181,9
ENSG00000091262,136
ENSG00000091317,10267
ENSG00000091409,13375
ENSG00000091428,1163
ENSG00000091436,15458
ENSG00000091482,0
ENSG00000091483,4280
ENSG00000091490,2310
ENSG00000091513,14
ENSG00000091527,13425
ENSG00000091536,101
ENSG00000091542,8415
ENSG00000091583,0
ENSG00000091592,2164
ENSG00000091622,174
ENSG00000091640,2872
ENSG00000091651,148
ENSG00000091656,2616
ENSG00000091664,0
ENSG00000091704,0
ENSG00000091732,1088
ENSG00000091831,9979
ENSG00000091844,290
ENSG00000091879,4565
ENSG00000091947,1406
ENSG00000091972,2477
ENSG00000091986,29822
ENSG00000092009,5
ENSG00000092010,12657
ENSG00000092020,1922
ENSG00000092036,1837
ENSG00000092051,48
ENSG00000092054,0
ENSG00000092067,16
ENSG00000092068,6958
ENSG00000092094,2041
ENSG00000092096,1725
ENSG00000092098,1164
ENSG00000092108,4994
ENSG00000092140,1654
ENSG00000092148,13297
ENSG00000092199,33236
ENSG00000092200,57
ENSG00000092201,12508
ENSG00000092203,6866
ENSG00000092208,697
ENSG00000092295,104
ENSG00000092330,4539
ENSG00000092345,0
ENSG00000092377,0
ENSG00000092421,691
ENSG00000092439,4485
ENSG00000092445,393
ENSG00000092470,895
ENSG00000092529,40
ENSG00000092531,5472
ENSG00000092607,994
ENSG00000092621,1508
ENSG00000092758,86
ENSG00000092820,40915
ENSG00000092841,67580
ENSG00000092847,3519
ENSG00000092850,22
ENSG00000092853,400
ENSG00000092871,2042
ENSG00000092929,2031
ENSG00000092931,2118
ENSG00000092964,10517
ENSG00000092969,2960
ENSG00000092978,1832
ENSG00000093000,3600
ENSG00000093009,196
ENSG00000093010,5884
ENSG00000093072,3402
ENSG00000093100,1
ENSG00000093134,3
ENSG00000093144,2448
ENSG00000093167,5223
ENSG00000093183,3550
ENSG00000093217,390
ENSG00000094631,2600
ENSG00000094661,0
ENSG00000094755,760
ENSG00000094796,23
ENSG00000094804,807
ENSG00000094841,1053
ENSG00000094880,2826
ENSG00000094914,2264
ENSG00000094916,6944
ENSG00000094963,1027
ENSG00000094975,5367
ENSG00000095002,2964
ENSG00000095015,7506
ENSG00000095059,1959
ENSG00000095066,1035
ENSG00000095110,1
ENSG00000095139,17221
ENSG00000095203,1790
ENSG00000095209,641
ENSG00000095261,5265
ENSG00000095303,3645
ENSG00000095319,4553
ENSG00000095321,16471
ENSG00000095370,1493
ENSG00000095380,2423
ENSG00000095383,2623
ENSG00000095397,950
ENSG00000095464,14
ENSG00000095485,2034
ENSG00000095539,282
ENSG00000095564,2465
ENSG00000095574,2091
ENSG00000095585,2579
ENSG00000095587,192
ENSG00000095596,1487
ENSG00000095627,14
ENSG00000095637,4394
ENSG00000095713,111
ENSG00000095739,561
ENSG00000095752,402
ENSG00000095777,34
ENSG00000095787,12003
ENSG00000095794,1770
ENSG00000095906,2846
ENSG00000095917,56
ENSG00000095932,12
ENSG00000095951,2988
ENSG00000095970,2036
ENSG00000095981,0
ENSG00000096006,145
ENSG00000096060,3329
ENSG00000096063,4459
ENSG00000096070,3632
ENSG00000096080,1007
ENSG00000096088,0
ENSG00000096092,1761
ENSG00000096093,1255
ENSG00000096264,1
ENSG00000096384,104852
ENSG00000096395,1
ENSG00000096401,5693
ENSG00000096433,5683
ENSG00000096654,1146
ENSG00000096696,52119
ENSG00000096717,2359
ENSG00000096746,9301
ENSG00000096872,1794
ENSG00000096968,1709
ENSG00000096996,238
ENSG00000097007,7784
ENSG00000097021,1694
ENSG00000097033,13143
ENSG00000097046,461
ENSG00000097096,892
ENSG00000099139,1348
ENSG00000099194,24096
ENSG00000099203,564
ENSG00000099204,9223
ENSG00000099219,8526
ENSG00000099246,7860
ENSG00000099250,15764
ENSG00000099251,108
ENSG00000099256,538
ENSG00000099260,1723
ENSG00000099282,13302
ENSG00000099284,2456
ENSG00000099290,3084
ENSG00000099308,796
ENSG00000099326,975
ENSG00000099330,1183
ENSG00000099331,9450
ENSG00000099337,2643
ENSG00000099338,125
ENSG00000099341,11155
ENSG00000099364,2038
ENSG00000099365,168
ENSG00000099377,1704
ENSG00000099381,3124
ENSG00000099385,2818
ENSG00000099399,2
ENSG00000099617,1
ENSG00000099622,10611
ENSG00000099624,1725
ENSG00000099625,54
ENSG00000099715,1
ENSG00000099721,0
ENSG00000099725,0
ENSG00000099769,111
ENSG00000099783,15089
ENSG00000099785,2058
ENSG00000099795,1828
ENSG00000099797,3671
ENSG00000099800,1529
ENSG00000099804,1691
ENSG00000099810,3643
ENSG00000099812,1839
ENSG00000099814,2688
ENSG00000099817,5097
ENSG00000099821,1664
ENSG00000099822,50
ENSG00000099834,4
ENSG00000099840,31
ENSG00000099849,1336
ENSG00000099860,6330
ENSG00000099864,2288
ENSG00000099866,4
ENSG00000099869,24
ENSG00000099875,6366
ENSG00000099889,1091
ENSG00000099899,1048
ENSG00000099901,2664
ENSG00000099904,1730
ENSG00000099910,1165
ENSG00000099917,5497
ENSG00000099937,2
ENSG00000099940,2908
ENSG00000099942,4975
ENSG00000099949,2736
ENSG00000099953,131648
ENSG00000099954,75
ENSG00000099956,5376
ENSG00000099957,5
ENSG00000099958,1852
ENSG00000099960,4
ENSG00000099968,3245
ENSG00000099974,66
ENSG00000099977,570
ENSG00000099984,1
ENSG00000099985,255
ENSG00000099991,3803
ENSG00000099992,1190
ENSG00000099994,1077
ENSG00000099995,9165
ENSG00000099998,3215
ENSG00000099999,818
ENSG00000100003,1175
ENSG00000100012,1
ENSG00000100014,2045
ENSG00000100023,2531
ENSG00000100024,5
ENSG00000100027,253
ENSG00000100028,4265
ENSG00000100029,3326
ENSG00000100030,10974
ENSG00000100031,115
ENSG00000100033,241
ENSG00000100034,2433
ENSG00000100036,311
ENSG00000100038,25
ENSG00000100053,0
ENSG00000100055,2664
ENSG00000100056,875
ENSG00000100058,525
ENSG00000100060,644
ENSG00000100065,819
ENSG00000100068,145
ENSG00000100075,2713
ENSG00000100077,1367
ENSG00000100078,18
ENSG00000100079,60
ENSG00000100083,2201
ENSG00000100084,560
ENSG00000100092,951
ENSG00000100095,40
ENSG00000100097,43923
ENSG00000100099,1615
ENSG00000100100,3360
ENSG00000100101,0
